-1.4707842962097009;5.120047162510167
-1.7063786047682783;5.672267959760437
-1.4397326029550097;4.706816636037077
-1.7149734747423233;4.954592837510691
-2.0309656555380675;5.123179550581511
-1.9567869286517365;5.436282052088893
-1.771688682455902;5.0365025049478485
-1.8668410301763723;5.10010229821228
-1.5517762780527182;4.93845252087026
-1.9060796895047296;4.743771278209483
-2.7658969447502235;5.1960855786321085
-1.7406691403421484;4.7773504938780675
-1.3190736128037177;4.56369029762037
-1.986272444809566;4.94384484499225
-1.5401662356924628;5.4408076309700855
-1.953515772290925;5.113448755880652
-2.266335724289034;4.405761059532822
-2.1043736447978456;5.046904690731194
-1.6309127957816838;5.360713954635323
-2.1161980452223856;4.909309174827399
-2.3145658895201278;4.573994618846307
-2.511881057187504;5.5852326185695365
-2.152895654525496;4.868577709516644
-2.375838608014978;5.233247106749573
-2.4841693542673853;4.93617791593581
-2.2686399683581024;5.116070749357778
-2.153241541270662;4.645810344763277
-2.0084546685015963;5.128499561159125
-1.9800448332850495;5.090741569321934
-2.190296628104289;4.891177650203859
-2.2017381343327855;4.8921340515378375
-2.243943884613336;4.482115219300497
-1.946772157323874;4.879465719137522
-2.4890595040898136;5.138834676657733
-2.2721895093149724;5.015583618738842
-1.781272831346739;5.038694873227223
-1.6581797946370098;4.6295522538939045
-1.8792975076467353;4.794556972717906
-2.2612391447545646;4.826345100570675
-2.093465759638212;5.016849602668923
-2.349544952235007;5.270247946086256
-1.8603012680808622;4.539126894116833
-1.55352434186132;5.568766752809175
-1.6463661286521047;4.946022549256295
-2.3212257864531627;5.316335518079341
-2.120953084091954;5.366733521114728
-1.9375175065769419;5.292991710945114
-1.8930900808476794;5.211971950457585
-1.9968499937837538;5.53576114817175
-1.961926372188914;5.120596809033411
2.5649452091168765;4.595672281657266
1.61885450045428;5.290819012447403
1.6480629784657521;5.583086355694788
1.8759143057720757;4.775763556567773
2.5768826079441154;5.444154437430328
2.560267688127971;5.271813397482616
1.7416322944835891;5.57301948592971
1.919598988714586;5.240736918738919
2.2841755903321244;4.95349697207275
2.184223811103824;5.276662001469958
2.112927659346689;4.670179762824741
2.089471452261817;5.397915769006109
1.7916296420805904;4.955109637901699
1.8694539344835088;5.554779118543802
2.2016884271037305;5.122238550872333
1.7690251776664052;5.161774757387545
1.7977002018027872;5.009549167482305
1.8092461764863357;5.20292998848395
2.1729772449844824;4.937510373326601
2.1188020137984935;4.672081547380849
1.5526227221883184;5.131817510379361
2.0500020486117587;5.190509431067632
2.7149434324591826;5.283343846097124
1.7261533323667524;5.335104886428756
1.6052277768465437;4.861524618555587
1.9795275184026107;5.51400281649481
1.776573553385468;4.752068438402295
1.9704642426723704;4.800956514091368
2.337990776631952;4.676020547490973
1.6557594042766692;4.868653986576669
1.8505902647923085;5.578859616145095
2.2848262420777283;5.0262653724155575
1.6323693443509497;5.253308892920464
1.6999353957831307;4.536568670966717
2.3564089377056905;5.095082783577455
2.2762576471342455;5.095618295882907
2.2570491835708073;4.804692322009956
1.6897271474646607;5.204478355484488
1.7589771007478476;4.79313506667494
1.863340248944797;5.005243747707517
1.893801826623955;4.587514611974594
1.8069144791501328;4.332979054332672
2.187569435308156;4.519382703317976
1.6686849981714649;5.0156495237782925
1.778131101082606;5.462904378622021
1.6121429270829655;5.080115260804755
1.9882151545317512;4.6495719506776405
2.156982998159526;4.9485361006333255
2.2315371653641;5.24705124618912
2.6489707847842068;5.4009583848309175
-3.119730787384597;2.276820602807921
-2.786061303064922;2.3912769289673683
-3.232495568923285;2.2148061840767617
-2.655277853684245;1.9828594980016157
-2.794586491777626;1.6405823318614863
-2.9862766368823745;1.7968823630544146
-2.698186525317978;1.4285132792615092
-2.229213338373749;1.4541637659081097
-2.440986514895295;1.1914059331219284
-2.1505464823923;1.356314555698115
-2.2080383716434886;0.9819178292070414
-2.752253947574562;0.7469666050689228
-2.2987486635660135;0.6014352739762866
-2.023511994656708;-0.10119530487960138
-2.2653775622091885;0.3684895945877845
-2.1842782001196435;-0.09743080940211168
-1.8565103329236712;0.11643957859805948
-2.163917883785867;0.002816517119877307
-1.74477376668095;-0.1766274211533507
-1.688371887798649;-0.27589984742864126
-1.8669245844096587;-0.6336288232065208
-1.7444588806670498;-0.469405875200763
-1.4915001143492004;-0.6341326048085567
-1.5145774848164077;-0.9032070675768652
-1.7019803766200505;-0.8278629837723198
-1.6957741776454878;-0.7335629210566432
-1.3316163583787028;-0.9299476056155404
-1.2958555385931747;-0.6660392215873381
-1.396803140623662;-1.5913442717924902
-1.2025642030449495;-1.2383117091106068
-1.2853219903202624;-1.4974188644337376
-1.2090500255725507;-1.3351740037799438
-1.1611694007345683;-0.9550666561940968
-1.1921008763266296;-1.6586234725415343
-1.3971179473968451;-1.5084726303106604
-1.282069204347831;-1.7217568587226504
-0.8733159250939297;-1.8072348493677246
-0.40980122208485514;-1.5141606075036589
-0.43314232170938166;-1.9336003844629681
-0.4106448234607225;-1.6983204718882325
-0.4214763860222066;-1.6283638412223262
-0.6969041643433258;-1.9521729824141296
-0.28202625227976436;-2.4278180334710195
-0.09127377742475296;-1.8117794641098146
-0.34247412546538003;-1.90034291329301
-0.47871432938906777;-2.0327985902731927
0.007935655522862822;-1.7178979012188698
0.3877296589975646;-2.0033065126867533
-0.22261968427009157;-2.098714561783039
-0.23391140536050326;-2.015111814365397
0.10684951630548391;-2.0063893192836177
0.3101784600422506;-2.0427109288639484
0.08202502101543872;-2.1047752748027353
-0.11440569312568671;-2.2910558405458046
0.036895686599735356;-1.7025243030224197
0.5123853879113195;-1.6694516311658465
0.12749706302049368;-2.3161308149085356
